STATE,month,STAT_CAUSE_DESCR,size,id,val
AR,7,Powerline,1,AR,5
AR,6,Powerline,1,AR,5
WI,4,Debris Burning,472,WI,55
WI,5,Debris Burning,263,WI,55
WI,3,Debris Burning,208,WI,55
WI,4,Miscellaneous,194,WI,55
WI,5,Equipment Use,184,WI,55
WI,4,Equipment Use,181,WI,55
WI,7,Equipment Use,140,WI,55
WI,5,Miscellaneous,139,WI,55
WI,6,Equipment Use,95,WI,55
WI,10,Miscellaneous,91,WI,55
WI,4,Arson,84,WI,55
WI,5,Arson,81,WI,55
WI,7,Fireworks,78,WI,55
WI,10,Equipment Use,78,WI,55
WI,8,Equipment Use,76,WI,55
WI,10,Debris Burning,75,WI,55
WI,3,Equipment Use,70,WI,55
WI,3,Miscellaneous,66,WI,55
WI,9,Equipment Use,65,WI,55
WI,5,Powerline,65,WI,55
WI,5,Railroad,65,WI,55
WI,8,Debris Burning,59,WI,55
WI,4,Powerline,59,WI,55
WI,6,Miscellaneous,57,WI,55
WI,6,Debris Burning,57,WI,55
WI,7,Miscellaneous,55,WI,55
WI,7,Debris Burning,51,WI,55
WI,11,Miscellaneous,51,WI,55
WI,5,Campfire,48,WI,55
WI,7,Arson,41,WI,55
WI,4,Railroad,40,WI,55
WI,8,Miscellaneous,40,WI,55
WI,4,Campfire,39,WI,55
WI,6,Powerline,38,WI,55
WI,3,Arson,37,WI,55
WI,11,Debris Burning,36,WI,55
WI,9,Debris Burning,33,WI,55
WI,7,Powerline,33,WI,55
WI,6,Railroad,31,WI,55
WI,4,Children,28,WI,55
WI,9,Miscellaneous,26,WI,55
WI,5,Lightning,25,WI,55
WI,10,Campfire,24,WI,55
WI,5,Fireworks,23,WI,55
WI,4,Smoking,23,WI,55
WI,5,Structure,23,WI,55
WI,11,Equipment Use,22,WI,55
WI,6,Fireworks,22,WI,55
WI,4,Structure,22,WI,55
WI,5,Children,21,WI,55
WI,8,Railroad,21,WI,55
WI,10,Powerline,21,WI,55
WI,10,Arson,20,WI,55
WI,6,Arson,19,WI,55
WI,7,Lightning,18,WI,55
WI,3,Railroad,18,WI,55
WI,8,Campfire,17,WI,55
WI,4,Fireworks,17,WI,55
WI,9,Campfire,17,WI,55
WI,8,Lightning,15,WI,55
WI,8,Arson,14,WI,55
WI,7,Campfire,14,WI,55
WI,8,Fireworks,13,WI,55
WI,6,Campfire,12,WI,55
WI,3,Children,12,WI,55
WI,6,Lightning,12,WI,55
WI,4,Lightning,12,WI,55
WI,11,Campfire,11,WI,55
WI,3,Campfire,11,WI,55
WI,5,Smoking,11,WI,55
WI,10,Structure,10,WI,55
WI,9,Arson,10,WI,55
WI,9,Powerline,10,WI,55
WI,7,Children,9,WI,55
WI,8,Powerline,9,WI,55
WI,12,Miscellaneous,9,WI,55
WI,3,Structure,8,WI,55
WI,12,Debris Burning,8,WI,55
WI,11,Structure,8,WI,55
WI,6,Structure,8,WI,55
WI,10,Children,7,WI,55
WI,11,Arson,7,WI,55
WI,7,Structure,7,WI,55
WI,2,Debris Burning,7,WI,55
WI,1,Debris Burning,7,WI,55
WI,11,Powerline,6,WI,55
WI,9,Lightning,6,WI,55
WI,3,Powerline,6,WI,55
WI,9,Structure,6,WI,55
WI,9,Children,5,WI,55
WI,9,Smoking,5,WI,55
WI,11,Smoking,5,WI,55
WI,8,Smoking,4,WI,55
WI,8,Children,4,WI,55
WI,3,Smoking,4,WI,55
WI,12,Equipment Use,4,WI,55
WI,7,Smoking,4,WI,55
WI,1,Equipment Use,4,WI,55
WI,3,Fireworks,3,WI,55
WI,6,Children,3,WI,55
WI,6,Smoking,3,WI,55
WI,11,Fireworks,3,WI,55
WI,8,Structure,3,WI,55
WI,7,Railroad,3,WI,55
WI,10,Smoking,3,WI,55
WI,9,Railroad,3,WI,55
WI,10,Lightning,3,WI,55
WI,9,Fireworks,2,WI,55
WI,2,Miscellaneous,2,WI,55
WI,1,Miscellaneous,2,WI,55
WI,12,Structure,1,WI,55
WI,12,Campfire,1,WI,55
WI,10,Railroad,1,WI,55
WI,2,Structure,1,WI,55
WI,1,Smoking,1,WI,55
WI,2,Equipment Use,1,WI,55
WI,2,Arson,1,WI,55
TN,3,Debris Burning,464,TN,47
TN,2,Debris Burning,328,TN,47
TN,3,Arson,316,TN,47
TN,11,Arson,302,TN,47
TN,4,Arson,283,TN,47
TN,4,Debris Burning,277,TN,47
TN,11,Debris Burning,212,TN,47
TN,2,Arson,197,TN,47
TN,1,Debris Burning,177,TN,47
TN,8,Debris Burning,93,TN,47
TN,10,Debris Burning,90,TN,47
TN,1,Arson,89,TN,47
TN,6,Debris Burning,85,TN,47
TN,10,Arson,71,TN,47
TN,5,Debris Burning,67,TN,47
TN,11,Miscellaneous,64,TN,47
TN,12,Debris Burning,63,TN,47
TN,12,Arson,59,TN,47
TN,3,Miscellaneous,51,TN,47
TN,7,Arson,49,TN,47
TN,2,Miscellaneous,48,TN,47
TN,8,Arson,43,TN,47
TN,5,Arson,42,TN,47
TN,7,Lightning,42,TN,47
TN,3,Equipment Use,41,TN,47
TN,6,Arson,41,TN,47
TN,4,Miscellaneous,39,TN,47
TN,9,Debris Burning,36,TN,47
TN,7,Debris Burning,35,TN,47
TN,3,Powerline,33,TN,47
TN,9,Arson,33,TN,47
TN,8,Equipment Use,32,TN,47
TN,2,Equipment Use,32,TN,47
TN,6,Equipment Use,31,TN,47
TN,1,Equipment Use,30,TN,47
TN,1,Miscellaneous,30,TN,47
TN,4,Equipment Use,30,TN,47
TN,10,Equipment Use,28,TN,47
TN,11,Equipment Use,28,TN,47
TN,3,Campfire,28,TN,47
TN,8,Miscellaneous,24,TN,47
TN,3,Smoking,24,TN,47
TN,9,Equipment Use,23,TN,47
TN,3,Structure,22,TN,47
TN,7,Fireworks,22,TN,47
TN,6,Miscellaneous,20,TN,47
TN,6,Smoking,20,TN,47
TN,6,Lightning,20,TN,47
TN,10,Miscellaneous,20,TN,47
TN,2,Powerline,19,TN,47
TN,11,Structure,19,TN,47
TN,2,Structure,18,TN,47
TN,3,Children,18,TN,47
TN,4,Structure,18,TN,47
TN,7,Equipment Use,17,TN,47
TN,7,Miscellaneous,17,TN,47
TN,4,Powerline,17,TN,47
TN,10,Campfire,16,TN,47
TN,11,Powerline,16,TN,47
TN,5,Equipment Use,15,TN,47
TN,2,Children,15,TN,47
TN,12,Miscellaneous,14,TN,47
TN,5,Miscellaneous,13,TN,47
TN,8,Lightning,13,TN,47
TN,3,Lightning,13,TN,47
TN,11,Campfire,13,TN,47
TN,2,Campfire,12,TN,47
TN,4,Campfire,12,TN,47
TN,11,Smoking,12,TN,47
TN,11,Children,10,TN,47
TN,12,Structure,10,TN,47
TN,4,Smoking,10,TN,47
TN,6,Structure,10,TN,47
TN,6,Fireworks,10,TN,47
TN,4,Lightning,10,TN,47
TN,1,Powerline,9,TN,47
TN,7,Smoking,9,TN,47
TN,2,Smoking,8,TN,47
TN,9,Powerline,8,TN,47
TN,12,Equipment Use,8,TN,47
TN,10,Structure,8,TN,47
TN,3,Railroad,7,TN,47
TN,1,Campfire,7,TN,47
TN,5,Structure,7,TN,47
TN,9,Miscellaneous,7,TN,47
TN,8,Structure,7,TN,47
TN,8,Smoking,7,TN,47
TN,8,Campfire,6,TN,47
TN,7,Structure,6,TN,47
TN,7,Powerline,6,TN,47
TN,6,Campfire,6,TN,47
TN,1,Smoking,6,TN,47
TN,9,Campfire,6,TN,47
TN,12,Smoking,5,TN,47
TN,5,Railroad,5,TN,47
TN,4,Fireworks,5,TN,47
TN,4,Children,5,TN,47
TN,9,Structure,5,TN,47
TN,5,Campfire,4,TN,47
TN,1,Children,4,TN,47
TN,5,Lightning,4,TN,47
TN,9,Lightning,4,TN,47
TN,9,Railroad,4,TN,47
TN,12,Campfire,4,TN,47
TN,5,Smoking,3,TN,47
TN,8,Powerline,3,TN,47
TN,10,Railroad,3,TN,47
TN,2,Fireworks,3,TN,47
TN,1,Structure,3,TN,47
TN,2,Railroad,2,TN,47
TN,1,Lightning,2,TN,47
TN,1,Fireworks,2,TN,47
TN,3,Fireworks,2,TN,47
TN,4,Railroad,2,TN,47
TN,6,Children,2,TN,47
TN,11,Railroad,2,TN,47
TN,11,Lightning,2,TN,47
TN,10,Children,2,TN,47
TN,10,Powerline,2,TN,47
TN,10,Lightning,2,TN,47
TN,9,Smoking,2,TN,47
TN,11,Fireworks,2,TN,47
TN,7,Campfire,2,TN,47
TN,7,Children,2,TN,47
TN,2,Lightning,1,TN,47
TN,5,Children,1,TN,47
TN,1,Railroad,1,TN,47
TN,10,Smoking,1,TN,47
TN,12,Powerline,1,TN,47
TN,12,Lightning,1,TN,47
TN,9,Children,1,TN,47
TN,6,Railroad,1,TN,47
TN,6,Powerline,1,TN,47
TN,5,Powerline,1,TN,47
TN,8,Railroad,1,TN,47
TN,8,Fireworks,1,TN,47
TN,7,Railroad,1,TN,47
IA,4,Debris Burning,443,IA,19
IA,3,Debris Burning,358,IA,19
IA,4,Miscellaneous,93,IA,19
IA,1,Debris Burning,66,IA,19
IA,3,Miscellaneous,57,IA,19
IA,5,Debris Burning,52,IA,19
IA,10,Equipment Use,51,IA,19
IA,10,Debris Burning,32,IA,19
IA,7,Debris Burning,31,IA,19
IA,7,Miscellaneous,30,IA,19
IA,3,Arson,28,IA,19
IA,11,Debris Burning,27,IA,19
IA,9,Equipment Use,25,IA,19
IA,4,Smoking,24,IA,19
IA,8,Debris Burning,24,IA,19
IA,4,Equipment Use,23,IA,19
IA,6,Debris Burning,23,IA,19
IA,10,Miscellaneous,22,IA,19
IA,3,Equipment Use,19,IA,19
IA,4,Arson,19,IA,19
IA,9,Miscellaneous,18,IA,19
IA,5,Miscellaneous,18,IA,19
IA,3,Smoking,18,IA,19
IA,2,Debris Burning,18,IA,19
IA,11,Miscellaneous,16,IA,19
IA,8,Equipment Use,16,IA,19
IA,9,Debris Burning,14,IA,19
IA,8,Smoking,10,IA,19
IA,6,Miscellaneous,10,IA,19
IA,12,Debris Burning,9,IA,19
IA,8,Miscellaneous,9,IA,19
IA,1,Miscellaneous,9,IA,19
IA,11,Equipment Use,7,IA,19
IA,5,Equipment Use,7,IA,19
IA,1,Smoking,7,IA,19
IA,5,Smoking,7,IA,19
IA,11,Smoking,6,IA,19
IA,9,Lightning,6,IA,19
IA,9,Smoking,6,IA,19
IA,10,Smoking,6,IA,19
IA,11,Arson,6,IA,19
IA,2,Miscellaneous,5,IA,19
IA,3,Children,5,IA,19
IA,3,Railroad,5,IA,19
IA,4,Railroad,5,IA,19
IA,7,Equipment Use,5,IA,19
IA,1,Arson,4,IA,19
IA,3,Lightning,4,IA,19
IA,6,Equipment Use,4,IA,19
IA,6,Smoking,4,IA,19
IA,7,Smoking,4,IA,19
IA,12,Miscellaneous,3,IA,19
IA,4,Children,3,IA,19
IA,5,Campfire,2,IA,19
IA,2,Smoking,2,IA,19
IA,2,Equipment Use,2,IA,19
IA,5,Children,2,IA,19
IA,6,Lightning,2,IA,19
IA,6,Railroad,2,IA,19
IA,11,Children,2,IA,19
IA,9,Campfire,2,IA,19
IA,8,Campfire,2,IA,19
IA,4,Campfire,1,IA,19
IA,8,Arson,1,IA,19
IA,7,Railroad,1,IA,19
IA,7,Lightning,1,IA,19
IA,10,Railroad,1,IA,19
IA,10,Children,1,IA,19
IA,10,Arson,1,IA,19
IA,9,Structure,1,IA,19
IA,9,Children,1,IA,19
IA,6,Children,1,IA,19
IA,5,Lightning,1,IA,19
IA,5,Arson,1,IA,19
IA,1,Powerline,1,IA,19
IA,3,Campfire,1,IA,19
IA,2,Children,1,IA,19
IA,1,Lightning,1,IA,19
IA,1,Equipment Use,1,IA,19
IA,1,Campfire,1,IA,19
ND,4,Arson,437,ND,38
ND,5,Arson,394,ND,38
ND,3,Arson,234,ND,38
ND,8,Arson,133,ND,38
ND,5,Debris Burning,129,ND,38
ND,10,Arson,126,ND,38
ND,9,Arson,123,ND,38
ND,4,Debris Burning,117,ND,38
ND,4,Miscellaneous,114,ND,38
ND,7,Fireworks,112,ND,38
ND,7,Arson,105,ND,38
ND,9,Miscellaneous,85,ND,38
ND,7,Miscellaneous,77,ND,38
ND,5,Miscellaneous,69,ND,38
ND,8,Miscellaneous,67,ND,38
ND,8,Equipment Use,58,ND,38
ND,3,Miscellaneous,57,ND,38
ND,6,Arson,57,ND,38
ND,7,Equipment Use,54,ND,38
ND,11,Arson,52,ND,38
ND,3,Debris Burning,50,ND,38
ND,6,Fireworks,49,ND,38
ND,6,Miscellaneous,45,ND,38
ND,10,Miscellaneous,44,ND,38
ND,10,Debris Burning,37,ND,38
ND,5,Equipment Use,35,ND,38
ND,9,Equipment Use,34,ND,38
ND,7,Lightning,33,ND,38
ND,4,Equipment Use,32,ND,38
ND,11,Miscellaneous,28,ND,38
ND,9,Debris Burning,22,ND,38
ND,3,Equipment Use,21,ND,38
ND,8,Lightning,20,ND,38
ND,10,Equipment Use,20,ND,38
ND,6,Debris Burning,17,ND,38
ND,8,Debris Burning,15,ND,38
ND,11,Debris Burning,14,ND,38
ND,8,Children,13,ND,38
ND,7,Debris Burning,12,ND,38
ND,6,Lightning,11,ND,38
ND,9,Lightning,11,ND,38
ND,1,Miscellaneous,11,ND,38
ND,12,Arson,10,ND,38
ND,5,Structure,10,ND,38
ND,4,Structure,10,ND,38
ND,12,Miscellaneous,8,ND,38
ND,2,Arson,8,ND,38
ND,11,Equipment Use,7,ND,38
ND,9,Fireworks,7,ND,38
ND,2,Miscellaneous,7,ND,38
ND,1,Equipment Use,6,ND,38
ND,3,Children,6,ND,38
ND,8,Railroad,6,ND,38
ND,7,Children,6,ND,38
ND,6,Equipment Use,6,ND,38
ND,6,Children,6,ND,38
ND,5,Children,6,ND,38
ND,4,Smoking,6,ND,38
ND,4,Railroad,6,ND,38
ND,4,Powerline,5,ND,38
ND,6,Smoking,5,ND,38
ND,8,Campfire,5,ND,38
ND,9,Powerline,5,ND,38
ND,5,Railroad,5,ND,38
ND,5,Lightning,5,ND,38
ND,4,Children,5,ND,38
ND,3,Campfire,5,ND,38
ND,1,Debris Burning,5,ND,38
ND,12,Debris Burning,5,ND,38
ND,1,Arson,5,ND,38
ND,8,Fireworks,4,ND,38
ND,10,Children,4,ND,38
ND,9,Children,4,ND,38
ND,7,Smoking,4,ND,38
ND,7,Powerline,4,ND,38
ND,3,Fireworks,4,ND,38
ND,3,Powerline,4,ND,38
ND,3,Smoking,4,ND,38
ND,5,Campfire,4,ND,38
ND,5,Powerline,4,ND,38
ND,7,Campfire,4,ND,38
ND,3,Structure,3,ND,38
ND,5,Fireworks,3,ND,38
ND,6,Railroad,3,ND,38
ND,9,Campfire,3,ND,38
ND,9,Smoking,3,ND,38
ND,10,Powerline,3,ND,38
ND,10,Railroad,3,ND,38
ND,3,Railroad,3,ND,38
ND,2,Equipment Use,3,ND,38
ND,10,Structure,3,ND,38
ND,10,Smoking,3,ND,38
ND,12,Equipment Use,3,ND,38
ND,7,Railroad,2,ND,38
ND,10,Lightning,2,ND,38
ND,11,Fireworks,2,ND,38
ND,10,Campfire,2,ND,38
ND,9,Structure,2,ND,38
ND,5,Smoking,2,ND,38
ND,7,Structure,2,ND,38
ND,8,Smoking,2,ND,38
ND,8,Structure,2,ND,38
ND,3,Lightning,2,ND,38
ND,2,Debris Burning,2,ND,38
ND,4,Fireworks,2,ND,38
ND,4,Campfire,2,ND,38
ND,1,Children,1,ND,38
ND,1,Smoking,1,ND,38
ND,1,Campfire,1,ND,38
ND,1,Structure,1,ND,38
ND,6,Campfire,1,ND,38
ND,6,Powerline,1,ND,38
ND,8,Powerline,1,ND,38
ND,4,Lightning,1,ND,38
ND,2,Powerline,1,ND,38
ND,11,Campfire,1,ND,38
ND,11,Railroad,1,ND,38
ND,11,Smoking,1,ND,38
ND,12,Campfire,1,ND,38
ND,2,Railroad,1,ND,38
ND,12,Powerline,1,ND,38
ND,12,Structure,1,ND,38
NE,3,Debris Burning,422,NE,31
NE,4,Debris Burning,255,NE,31
NE,3,Miscellaneous,135,NE,31
NE,10,Equipment Use,123,NE,31
NE,8,Lightning,119,NE,31
NE,5,Debris Burning,111,NE,31
NE,7,Lightning,110,NE,31
NE,1,Debris Burning,108,NE,31
NE,7,Equipment Use,104,NE,31
NE,3,Equipment Use,96,NE,31
NE,7,Debris Burning,79,NE,31
NE,7,Miscellaneous,78,NE,31
NE,7,Fireworks,76,NE,31
NE,9,Equipment Use,75,NE,31
NE,4,Miscellaneous,75,NE,31
NE,2,Debris Burning,74,NE,31
NE,6,Debris Burning,60,NE,31
NE,6,Lightning,60,NE,31
NE,4,Equipment Use,58,NE,31
NE,8,Equipment Use,56,NE,31
NE,8,Miscellaneous,54,NE,31
NE,11,Debris Burning,47,NE,31
NE,8,Debris Burning,47,NE,31
NE,9,Miscellaneous,44,NE,31
NE,10,Miscellaneous,43,NE,31
NE,3,Children,42,NE,31
NE,5,Lightning,41,NE,31
NE,6,Equipment Use,40,NE,31
NE,1,Equipment Use,40,NE,31
NE,10,Debris Burning,40,NE,31
NE,1,Miscellaneous,39,NE,31
NE,9,Debris Burning,37,NE,31
NE,5,Equipment Use,37,NE,31
NE,4,Children,35,NE,31
NE,2,Miscellaneous,34,NE,31
NE,6,Miscellaneous,34,NE,31
NE,4,Arson,33,NE,31
NE,5,Miscellaneous,33,NE,31
NE,3,Arson,33,NE,31
NE,11,Equipment Use,32,NE,31
NE,11,Miscellaneous,28,NE,31
NE,3,Railroad,27,NE,31
NE,3,Campfire,25,NE,31
NE,6,Fireworks,25,NE,31
NE,3,Powerline,24,NE,31
NE,2,Equipment Use,23,NE,31
NE,4,Powerline,22,NE,31
NE,12,Debris Burning,22,NE,31
NE,4,Lightning,21,NE,31
NE,8,Railroad,20,NE,31
NE,7,Powerline,19,NE,31
NE,7,Railroad,19,NE,31
NE,8,Powerline,19,NE,31
NE,5,Railroad,19,NE,31
NE,3,Smoking,18,NE,31
NE,9,Lightning,16,NE,31
NE,12,Equipment Use,16,NE,31
NE,6,Railroad,16,NE,31
NE,5,Powerline,15,NE,31
NE,10,Powerline,14,NE,31
NE,1,Powerline,12,NE,31
NE,3,Lightning,12,NE,31
NE,9,Powerline,11,NE,31
NE,12,Miscellaneous,11,NE,31
NE,4,Campfire,11,NE,31
NE,4,Smoking,10,NE,31
NE,1,Arson,10,NE,31
NE,8,Smoking,9,NE,31
NE,6,Powerline,9,NE,31
NE,7,Arson,9,NE,31
NE,9,Smoking,9,NE,31
NE,10,Lightning,8,NE,31
NE,7,Campfire,8,NE,31
NE,11,Powerline,8,NE,31
NE,6,Campfire,8,NE,31
NE,5,Arson,8,NE,31
NE,2,Railroad,8,NE,31
NE,9,Railroad,7,NE,31
NE,1,Railroad,7,NE,31
NE,9,Campfire,7,NE,31
NE,4,Railroad,7,NE,31
NE,8,Campfire,7,NE,31
NE,2,Powerline,6,NE,31
NE,1,Smoking,6,NE,31
NE,9,Children,6,NE,31
NE,7,Smoking,6,NE,31
NE,11,Arson,5,NE,31
NE,10,Smoking,5,NE,31
NE,10,Railroad,5,NE,31
NE,11,Smoking,5,NE,31
NE,12,Powerline,5,NE,31
NE,5,Smoking,5,NE,31
NE,5,Campfire,5,NE,31
NE,3,Fireworks,5,NE,31
NE,2,Smoking,5,NE,31
NE,10,Campfire,5,NE,31
NE,1,Campfire,4,NE,31
NE,1,Children,4,NE,31
NE,8,Arson,3,NE,31
NE,7,Children,3,NE,31
NE,6,Smoking,3,NE,31
NE,6,Arson,3,NE,31
NE,1,Fireworks,3,NE,31
NE,11,Railroad,3,NE,31
NE,10,Children,3,NE,31
NE,9,Arson,3,NE,31
NE,2,Arson,2,NE,31
NE,2,Campfire,2,NE,31
NE,4,Fireworks,2,NE,31
NE,5,Children,2,NE,31
NE,5,Fireworks,2,NE,31
NE,8,Children,2,NE,31
NE,10,Arson,2,NE,31
NE,11,Campfire,1,NE,31
NE,10,Fireworks,1,NE,31
NE,8,Fireworks,1,NE,31
NE,9,Fireworks,1,NE,31
NE,12,Arson,1,NE,31
NE,11,Fireworks,1,NE,31
NE,11,Children,1,NE,31
NE,2,Fireworks,1,NE,31
NE,2,Lightning,1,NE,31
NE,12,Lightning,1,NE,31
WV,3,Debris Burning,391,WV,54
WV,4,Debris Burning,368,WV,54
WV,4,Arson,260,WV,54
WV,11,Arson,258,WV,54
WV,11,Debris Burning,174,WV,54
WV,2,Debris Burning,157,WV,54
WV,3,Arson,149,WV,54
WV,4,Equipment Use,145,WV,54
WV,11,Equipment Use,120,WV,54
WV,3,Equipment Use,80,WV,54
WV,4,Powerline,80,WV,54
WV,11,Fireworks,71,WV,54
WV,3,Powerline,50,WV,54
WV,2,Arson,50,WV,54
WV,5,Debris Burning,47,WV,54
WV,10,Arson,39,WV,54
WV,11,Powerline,36,WV,54
WV,4,Campfire,36,WV,54
WV,4,Children,35,WV,54
WV,4,Fireworks,33,WV,54
WV,10,Debris Burning,33,WV,54
WV,12,Arson,32,WV,54
WV,3,Children,31,WV,54
WV,10,Equipment Use,29,WV,54
WV,5,Equipment Use,29,WV,54
WV,1,Debris Burning,28,WV,54
WV,12,Debris Burning,27,WV,54
WV,2,Equipment Use,25,WV,54
WV,3,Structure,24,WV,54
WV,4,Structure,22,WV,54
WV,5,Arson,22,WV,54
WV,1,Arson,21,WV,54
WV,11,Children,20,WV,54
WV,5,Powerline,19,WV,54
WV,2,Powerline,17,WV,54
WV,3,Fireworks,17,WV,54
WV,4,Smoking,16,WV,54
WV,11,Structure,16,WV,54
WV,3,Campfire,15,WV,54
WV,4,Railroad,15,WV,54
WV,11,Campfire,14,WV,54
WV,10,Powerline,13,WV,54
WV,5,Railroad,13,WV,54
WV,1,Equipment Use,13,WV,54
WV,3,Smoking,12,WV,54
WV,8,Debris Burning,10,WV,54
WV,7,Equipment Use,10,WV,54
WV,10,Fireworks,10,WV,54
WV,2,Fireworks,10,WV,54
WV,7,Debris Burning,9,WV,54
WV,7,Lightning,9,WV,54
WV,3,Railroad,8,WV,54
WV,3,Lightning,8,WV,54
WV,11,Smoking,8,WV,54
WV,7,Fireworks,8,WV,54
WV,9,Debris Burning,8,WV,54
WV,6,Equipment Use,7,WV,54
WV,5,Fireworks,7,WV,54
WV,5,Children,7,WV,54
WV,4,Lightning,7,WV,54
WV,10,Structure,7,WV,54
WV,5,Campfire,6,WV,54
WV,2,Structure,6,WV,54
WV,9,Equipment Use,6,WV,54
WV,8,Lightning,6,WV,54
WV,6,Debris Burning,6,WV,54
WV,9,Arson,6,WV,54
WV,8,Arson,5,WV,54
WV,6,Railroad,5,WV,54
WV,5,Lightning,5,WV,54
WV,6,Powerline,5,WV,54
WV,1,Fireworks,4,WV,54
WV,10,Railroad,4,WV,54
WV,12,Fireworks,4,WV,54
WV,2,Smoking,4,WV,54
WV,2,Children,4,WV,54
WV,3,Miscellaneous,4,WV,54
WV,2,Campfire,3,WV,54
WV,2,Railroad,3,WV,54
WV,9,Powerline,3,WV,54
WV,8,Equipment Use,3,WV,54
WV,12,Miscellaneous,3,WV,54
WV,5,Miscellaneous,3,WV,54
WV,12,Powerline,3,WV,54
WV,12,Campfire,3,WV,54
WV,6,Fireworks,3,WV,54
WV,1,Powerline,2,WV,54
WV,1,Children,2,WV,54
WV,10,Children,2,WV,54
WV,9,Fireworks,2,WV,54
WV,9,Children,2,WV,54
WV,8,Smoking,2,WV,54
WV,8,Miscellaneous,2,WV,54
WV,11,Railroad,2,WV,54
WV,12,Structure,2,WV,54
WV,12,Equipment Use,2,WV,54
WV,8,Campfire,2,WV,54
WV,7,Structure,2,WV,54
WV,7,Powerline,2,WV,54
WV,6,Structure,2,WV,54
WV,6,Lightning,2,WV,54
WV,5,Structure,2,WV,54
WV,4,Miscellaneous,1,WV,54
